"","X","age","fnlwgt","education.num","hours.per.week","workclass","marital.status","occupation","race","sex","native.country","income","net.capital.gain"
"20688",20688,55,223127,5,40,"Private","married","Farming.fishing","White","Male","US","Less_or_equal_50K",0
"20689",20689,55,190514,4,75,"Private","married","Adm.clerical","White","Male","US","Less_or_equal_50K",0
"20690",20690,29,203797,10,40,"Private","married","Exec.managerial","Black","Male","US","Less_or_equal_50K",0
"20691",20691,30,105908,9,40,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20692",20692,23,210526,9,40,"Private","not-married","Adm.clerical","White","Male","US","Less_or_equal_50K",0
"20693",20693,71,193530,7,75,"Private","not-married","Priv.house.serv","White","Female","US","Less_or_equal_50K",0
"20694",20694,21,43535,10,40,"Private","not-married","Sales","White","Female","US","Less_or_equal_50K",0
"20695",20695,49,183013,9,40,"Private","married","Farming.fishing","White","Male","US","Less_or_equal_50K",0
"20696",20696,31,113364,12,20,"Private","married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20697",20697,27,197380,12,40,"Private","not-married","Prof.specialty","White","Male","US","Less_or_equal_50K",0
"20698",20698,27,298635,14,40,"Private","married","Prof.specialty","Asian-Pac-Islander","Male","other","More_than_50K",0
"20699",20699,26,213385,10,20,"Private","not-married","Other.service","White","Male","US","Less_or_equal_50K",0
"20700",20700,17,31007,6,30,"Private","not-married","Other.service","White","Female","US","Less_or_equal_50K",0
"20701",20701,26,35917,10,50,"Private","not-married","Transport.moving","White","Male","US","Less_or_equal_50K",0
"20702",20702,45,99385,9,40,"Private","other","Adm.clerical","White","Female","other","Less_or_equal_50K",0
"20703",20703,31,241885,9,45,"Private","not-married","Farming.fishing","White","Male","US","Less_or_equal_50K",0
"20704",20704,51,24344,12,40,"Private","not-married","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20705",20705,56,149686,5,40,"Private","other","Machine.op.inspct","White","Female","US","Less_or_equal_50K",0
"20706",20706,24,154432,13,35,"State.gov","not-married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20707",20707,29,331875,8,40,"Private","not-married","Handlers.cleaners","White","Male","other","Less_or_equal_50K",0
"20708",20708,26,259585,10,24,"Private","not-married","Sales","White","Male","US","Less_or_equal_50K",0
"20709",20709,51,104748,10,45,"Private","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20710",20710,32,144949,9,40,"Local.gov","married","Protective.serv","White","Male","US","Less_or_equal_50K",0
"20711",20711,47,199512,13,40,"State.gov","married","Exec.managerial","White","Male","US","More_than_50K",0
"20712",20712,30,302438,9,40,"Private","not-married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20713",20713,49,115784,10,40,"Federal.gov","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20714",20714,40,96509,10,40,"Private","married","Prof.specialty","Amer-Indian-Eskimo","Male","US","More_than_50K",0
"20715",20715,62,226733,9,40,"Private","married","Adm.clerical","White","Male","US","More_than_50K",0
"20716",20716,43,244945,13,60,"Self.emp.inc","married","Prof.specialty","White","Male","US","Less_or_equal_50K",0
"20717",20717,76,243768,3,20,"Private","not-married","Handlers.cleaners","White","Male","US","Less_or_equal_50K",0
"20718",20718,35,186934,13,50,"Private","married","Sales","White","Male","US","More_than_50K",0
"20719",20719,27,89813,9,40,"Private","not-married","Handlers.cleaners","White","Female","US","Less_or_equal_50K",0
"20720",20720,55,184702,9,40,"Self.emp.not.inc","married","Sales","White","Male","US","Less_or_equal_50K",0
"20721",20721,21,275291,10,12,"Private","not-married","Sales","White","Male","US","Less_or_equal_50K",0
"20722",20722,20,258298,10,20,"Private","not-married","Handlers.cleaners","White","Male","US","Less_or_equal_50K",0
"20723",20723,39,139743,9,20,"Private","other","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20724",20724,20,103840,9,42,"Private","not-married","Machine.op.inspct","White","Female","US","Less_or_equal_50K",0
"20725",20725,28,274579,9,60,"Private","married","Transport.moving","White","Male","US","Less_or_equal_50K",0
"20726",20726,56,156842,10,40,"Federal.gov","other","Other.service","Black","Male","US","Less_or_equal_50K",0
"20727",20727,39,101020,8,40,"Private","married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20728",20728,44,68729,13,40,"Federal.gov","married","Exec.managerial","Asian-Pac-Islander","Male","US","More_than_50K",0
"20729",20729,55,141326,9,40,"Private","married","Craft.repair","White","Male","US","More_than_50K",0
"20730",20730,54,168723,9,40,"Self.emp.not.inc","married","Sales","White","Male","US","Less_or_equal_50K",0
"20731",20731,34,213722,9,57,"Local.gov","married","Protective.serv","White","Male","US","More_than_50K",0
"20732",20732,42,196797,9,38,"Private","not-married","Transport.moving","Black","Female","US","Less_or_equal_50K",0
"20733",20733,50,207246,10,75,"Self.emp.inc","other","Exec.managerial","White","Female","US","Less_or_equal_50K",0
"20734",20734,34,199934,10,40,"Federal.gov","married","Adm.clerical","Black","Male","US","More_than_50K",0
"20735",20735,23,272185,11,33,"Private","not-married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20736",20736,57,96779,3,40,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20737",20737,33,188352,14,50,"Private","not-married","Prof.specialty","Black","Male","US","Less_or_equal_50K",0
"20738",20738,37,359131,9,48,"Private","other","Craft.repair","White","Female","US","Less_or_equal_50K",0
"20739",20739,53,198824,13,40,"Private","not-married","Exec.managerial","White","Female","US","Less_or_equal_50K",0
"20740",20740,27,68393,13,40,"State.gov","not-married","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20741",20741,47,115613,9,50,"Private","married","Craft.repair","White","Male","US","More_than_50K",0
"20742",20742,42,45363,12,50,"Private","married","Prof.specialty","White","Male","US","Less_or_equal_50K",0
"20743",20743,58,292379,13,40,"Local.gov","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20744",20744,20,482732,9,24,"Private","not-married","Adm.clerical","White","Male","US","Less_or_equal_50K",0
"20745",20745,19,198663,9,40,"Private","not-married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20746",20746,39,230329,9,35,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20747",20747,51,29887,9,44,"Private","other","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20748",20748,52,194259,9,40,"Private","other","Sales","White","Female","other","Less_or_equal_50K",0
"20749",20749,53,126368,10,50,"Private","not-married","Adm.clerical","White","Female","US","More_than_50K",0
"20750",20750,50,108446,10,40,"Private","married","Sales","White","Male","US","Less_or_equal_50K",0
"20751",20751,36,220696,9,40,"Private","other","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20752",20752,30,32008,13,72,"Private","not-married","Tech.support","White","Female","US","Less_or_equal_50K",0
"20753",20753,50,185846,9,55,"Private","married","Sales","White","Male","US","More_than_50K",0
"20754",20754,76,127016,4,40,"Private","other","Priv.house.serv","White","Female","US","Less_or_equal_50K",0
"20755",20755,24,157894,10,40,"Private","not-married","Handlers.cleaners","Black","Male","US","Less_or_equal_50K",0
"20756",20756,23,212803,13,35,"Local.gov","not-married","Prof.specialty","White","Female","US","Less_or_equal_50K",0
"20757",20757,51,168660,9,50,"Private","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20758",20758,58,234481,6,40,"Private","married","Transport.moving","White","Male","US","Less_or_equal_50K",0
"20759",20759,38,131461,5,24,"Private","married","Other.service","Black","Female","other","Less_or_equal_50K",0
"20760",20760,45,408773,10,40,"Private","married","Machine.op.inspct","White","Male","US","More_than_50K",0
"20761",20761,55,126117,9,40,"Self.emp.not.inc","other","Sales","White","Male","US","Less_or_equal_50K",0
"20762",20762,45,155489,10,60,"Private","married","Sales","White","Male","US","More_than_50K",0
"20763",20763,42,296749,10,45,"Private","other","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20764",20764,44,185832,13,46,"State.gov","married","Adm.clerical","White","Male","US","More_than_50K",0
"20765",20765,60,43235,13,50,"Private","married","Prof.specialty","White","Male","US","More_than_50K",0
"20766",20766,27,213152,10,40,"Private","not-married","Sales","White","Male","US","Less_or_equal_50K",0
"20767",20767,25,334267,10,40,"Local.gov","married","Exec.managerial","White","Male","US","More_than_50K",0
"20768",20768,63,71800,4,41,"Private","other","Other.service","White","Female","US","Less_or_equal_50K",0
"20769",20769,46,170092,14,43,"Local.gov","not-married","Prof.specialty","White","Female","US","Less_or_equal_50K",0
"20770",20770,47,198223,10,40,"Private","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20771",20771,37,359796,10,40,"Private","other","Sales","Black","Male","US","Less_or_equal_50K",0
"20772",20772,43,110556,9,40,"Private","other","Exec.managerial","Black","Female","US","Less_or_equal_50K",0
"20773",20773,46,196858,14,35,"Private","married","Prof.specialty","White","Male","US","More_than_50K",0
"20774",20774,61,224784,12,90,"Self.emp.not.inc","other","Exec.managerial","White","Female","US","Less_or_equal_50K",0
"20775",20775,44,221172,9,30,"Private","not-married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20776",20776,54,256916,9,45,"Private","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20777",20777,22,157332,10,40,"Private","not-married","Prof.specialty","White","Female","US","Less_or_equal_50K",0
"20778",20778,47,192894,9,50,"Federal.gov","married","Transport.moving","Black","Male","US","More_than_50K",0
"20779",20779,18,240183,9,20,"Private","not-married","Other.service","White","Female","US","Less_or_equal_50K",0
"20780",20780,25,204338,6,40,"Private","married","Craft.repair","White","Male","other","Less_or_equal_50K",0
"20781",20781,24,122166,10,40,"Private","not-married","Adm.clerical","White","Female","other","Less_or_equal_50K",0
"20782",20782,37,397877,13,40,"Local.gov","married","Adm.clerical","White","Male","US","More_than_50K",0
"20783",20783,59,171015,10,34,"Private","not-married","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20784",20784,46,91262,10,40,"Private","other","Craft.repair","Asian-Pac-Islander","Male","other","Less_or_equal_50K",0
"20785",20785,45,127678,11,60,"Local.gov","married","Protective.serv","White","Male","US","More_than_50K",0
"20786",20786,19,263338,9,15,"Private","not-married","Other.service","White","Male","US","Less_or_equal_50K",0
"20787",20787,22,129508,9,28,"Private","not-married","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20788",20788,41,192107,13,40,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20789",20789,33,93930,9,40,"Self.emp.not.inc","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20790",20790,26,207537,9,40,"Federal.gov","not-married","Adm.clerical","Black","Female","US","Less_or_equal_50K",0
"20791",20791,22,138542,10,35,"Private","married","Handlers.cleaners","White","Male","US","Less_or_equal_50K",0
"20792",20792,29,116207,9,65,"Self.emp.not.inc","married","Prof.specialty","White","Male","US","More_than_50K",0
"20793",20793,22,198244,9,39,"Private","not-married","Adm.clerical","White","Female","US","Less_or_equal_50K",0
"20794",20794,23,211160,8,40,"Private","married","Handlers.cleaners","White","Male","US","Less_or_equal_50K",0
"20795",20795,25,161478,13,40,"Private","not-married","Prof.specialty","Asian-Pac-Islander","Female","US","Less_or_equal_50K",0
"20796",20796,59,144071,9,40,"Private","married","Adm.clerical","White","Male","US","More_than_50K",0
"20797",20797,55,342121,10,40,"Private","married","Tech.support","White","Male","US","Less_or_equal_50K",0
"20798",20798,42,124692,14,40,"Private","married","Exec.managerial","White","Male","US","More_than_50K",0
"20799",20799,47,147236,9,40,"Private","married","Craft.repair","White","Male","US","More_than_50K",0
"20800",20800,42,145175,10,40,"Private","married","Machine.op.inspct","White","Male","US","Less_or_equal_50K",0
"20801",20801,45,259323,10,40,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20802",20802,23,154978,9,40,"Private","married","Other.service","White","Male","other","Less_or_equal_50K",0
"20803",20803,23,127768,10,40,"Private","not-married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20804",20804,52,98588,9,40,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20805",20805,49,192894,9,40,"Private","married","Craft.repair","White","Male","US","More_than_50K",0
"20806",20806,20,194848,10,40,"Private","not-married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20807",20807,20,34446,9,20,"Private","not-married","Other.service","White","Female","US","Less_or_equal_50K",0
"20808",20808,23,177265,9,45,"Local.gov","not-married","Other.service","White","Female","US","Less_or_equal_50K",0
"20809",20809,30,142977,10,65,"Private","other","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20810",20810,45,241350,9,48,"Private","married","Handlers.cleaners","White","Male","US","More_than_50K",0
"20811",20811,30,154882,15,35,"Private","other","Other.service","White","Male","US","Less_or_equal_50K",0
"20812",20812,17,60562,5,20,"Private","not-married","Other.service","White","Female","US","Less_or_equal_50K",0
"20813",20813,22,142566,9,40,"Private","not-married","Sales","White","Male","US","Less_or_equal_50K",0
"20814",20814,25,176162,13,40,"Private","not-married","Handlers.cleaners","White","Male","US","Less_or_equal_50K",0
"20815",20815,40,237671,10,40,"Private","married","Tech.support","White","Female","US","More_than_50K",0
"20816",20816,58,68624,9,45,"Private","married","Exec.managerial","White","Male","US","Less_or_equal_50K",0
"20817",20817,30,229504,9,50,"Private","married","Craft.repair","White","Male","US","Less_or_equal_50K",0
"20818",20818,29,262208,10,30,"Private","not-married","Other.service","Black","Female","other","Less_or_equal_50K",0
"20819",20819,26,236008,11,40,"Private","other","Prof.specialty","White","Female","US","Less_or_equal_50K",0
"20820",20820,39,214284,13,10,"Local.gov","other","Prof.specialty","Asian-Pac-Islander","Female","other","Less_or_equal_50K",0
